model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
SurvivalTree_T0,raw_SurvivalTree_T0_914.pkl,914,nice_neck_vjjn5n0fl2,10,,-0.8893515764425937,0.7477927927927928,0.726215826882989,0.03917109519651249,0.8025051960658953
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_914.pkl,914,nice_neck_vjjn5n0fl2,13,,-0.9158215010141988,0.7968468468468468,0.7823203195337901,0.03948850020580416,0.8282089944573869
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_914.pkl,914,nice_neck_vjjn5n0fl2,13,,-0.9224137931034483,0.8057657657657658,0.7914148401796978,0.04185633907212486,0.8378508375314417
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_914.pkl,914,nice_neck_vjjn5n0fl2,10,,-0.910873440285205,0.7828828828828829,0.7644696484335102,0.03727550798211367,0.8248955369019914
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_914.pkl,914,nice_neck_vjjn5n0fl2,13,,-0.9185977421271538,0.8314864864864865,0.8214425696454961,0.03655438206452585,0.8651069805793686
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_914.pkl,914,nice_neck_vjjn5n0fl2,7,,-0.9177064765300059,0.7954954954954955,0.7836976056072238,0.04057376320886619,0.8321080620002494
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_914.pkl,914,nice_neck_vjjn5n0fl2,7,,-0.882606490872211,0.7836936936936937,0.7700473110619492,0.038355585608508276,0.81268807103496
SurvivalTree_T1,raw_SurvivalTree_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.9370172311348782,0.7027927927927928,0.6758841284539094,0.03505365090249632,0.7487637412639501
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.9655172413793104,0.8803603603603604,0.8662007526670469,0.03657999912631175,0.9081339658593248
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.9553752535496958,0.8667567567567568,0.8530255724253771,0.034120429821794244,0.8978720665421521
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.9738562091503268,0.8794594594594595,0.8699619244556072,0.03260603991965521,0.8984133882005545
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.970291146761735,0.8624324324324324,0.8483293161044316,0.03364583161515185,0.8954361412192385
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.970291146761735,0.8312162162162162,0.8083323434496997,0.04284735557127858,0.8797549551406241
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_914.pkl,914,nice_neck_vjjn5n0fl2,16,,-0.948306595365419,0.8722072072072072,0.8614463182074915,0.03358833725843863,0.8916111768086955
SurvivalTree_T0,raw_SurvivalTree_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,4,,-0.9010445299615173,0.7764095624718087,0.7782648992876066,0.03831510168494013,0.7870380973987288
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,16,,-0.9224848818031886,0.8442940911141181,0.8337811513042019,0.0378685015210283,0.8589971042801041
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,16,,-0.9241341396371633,0.802616147947677,0.796451944698975,0.03750654394114748,0.8158209194882196
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,10,,-0.9198830409356725,0.7969327920613442,0.797105476695282,0.037938474409871525,0.8003784830308791
SurvivalTree_T0,raw_SurvivalTree_T0_975.pkl,975,bright_zebra_fppb61yf07,10,,-0.9102497398543185,0.6741320875698452,0.6800243549564904,0.039260456714748336,0.6752019112612789
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_975.pkl,975,bright_zebra_fppb61yf07,10,,-0.9553924336533032,0.8365851424383989,0.8271794635200758,0.03389941715860607,0.8554079193239363
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,10,,-0.9252336448598131,0.7785295444294091,0.7841350837235995,0.038109542812879066,0.7812073587553068
SurvivalTree_T0,raw_SurvivalTree_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,13,,-0.8412698412698413,0.736639191704334,0.7202669249914043,0.03694414482789253,0.7847536571703201
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,7,,-0.9162422184493492,0.7907471417176283,0.7692818501592533,0.03523793700231146,0.8329402452417187
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_975.pkl,975,bright_zebra_fppb61yf07,16,,-0.9497459062676454,0.8250435101218283,0.8135372819341298,0.033857391977633156,0.847974863613928
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_975.pkl,975,bright_zebra_fppb61yf07,10,,-0.9503105590062112,0.8485847760373729,0.8438163018553413,0.03261260585424658,0.8642510605696693
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,16,,-0.9326542161856254,0.815740494549322,0.7899248483344828,0.03451303983398343,0.856664281243858
SurvivalTree_T0,raw_SurvivalTree_T0_968.pkl,968,heroic_guava_zhbshdybvt,16,,-0.9111436950146627,0.7874476987447698,0.7763473738256519,0.03453568735881454,0.8067811250917588
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_968.pkl,968,heroic_guava_zhbshdybvt,13,,-0.9487028301886793,0.792468619246862,0.7847025975961996,0.03514453977166875,0.8024275001468455
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,10,,-0.9323308270676691,0.80129398209696,0.7860780293068563,0.03638095510283238,0.8343333999859798
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_975.pkl,975,bright_zebra_fppb61yf07,16,,-0.93184421534937,0.8466611706512778,0.8368527275661733,0.032383181531477324,0.8737561268340226
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_968.pkl,968,heroic_guava_zhbshdybvt,13,,-0.9475235849056604,0.7915388191538819,0.7835636626981406,0.038734059288694486,0.802950660535611
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,7,,-0.9340296866410115,0.7958953540820929,0.7957356545112418,0.0423231486378748,0.8046274583705982
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_968.pkl,968,heroic_guava_zhbshdybvt,13,,-0.9133254716981132,0.7878196187819618,0.7825635200977455,0.033359155334663396,0.7950093086750739
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,10,,-0.9253490870032224,0.8051936541699902,0.7925650160533287,0.036933823047850964,0.8310554956607002
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_968.pkl,968,heroic_guava_zhbshdybvt,13,,-0.9047878128400435,0.8174802417480241,0.8109521879030771,0.03308353509730447,0.8323430769637054
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_975.pkl,975,bright_zebra_fppb61yf07,10,,-0.9203839638622248,0.8189062929376202,0.8047559421547893,0.036446388152562924,0.8562331145057209
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_996.pkl,996,magenta_answer_jjlf9n3ywp,16,,-0.9017543859649123,0.7960306720793866,0.7881276071720815,0.03767466022066943,0.8174819931268902
SurvivalTree_T1,raw_SurvivalTree_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,4,,-0.947953216374269,0.7767253044654939,0.7731737646028571,0.036541361453359476,0.7907312838307778
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,13,,-0.9576008273009308,0.8400541271989175,0.8235799026437823,0.0364404703810357,0.8703686936431502
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,13,,-0.954498448810755,0.8247180875056382,0.8095391040909076,0.04204039463598602,0.8541894730177936
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,10,,-0.9567251461988304,0.8104645917907082,0.7968918616819513,0.03498174040117999,0.8375821789509963
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,16,,-0.9020939445387662,0.7719578126384826,0.7498526047095067,0.04601882433270712,0.8085376842181866
SurvivalTree_T0,raw_SurvivalTree_T0_932.pkl,932,ivory_napa_b746ltr763,10,,-0.8928,0.7888364922463045,0.7923841202492717,0.038008712576996964,0.8067453521390623
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_932.pkl,932,ivory_napa_b746ltr763,16,,-0.917910447761194,0.8707717420876031,0.8721942118145102,0.03516303215367901,0.8736531884915733
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_968.pkl,968,heroic_guava_zhbshdybvt,16,,-0.9002849002849003,0.799628079962808,0.7895327419721533,0.0373284215749492,0.8166769743788651
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_932.pkl,932,ivory_napa_b746ltr763,16,,-0.9190585533869116,0.871315861068287,0.8732800197726633,0.03455140295093745,0.8727974536170761
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_975.pkl,975,bright_zebra_fppb61yf07,10,,-0.9342179559570863,0.8076852615187322,0.8035205050455017,0.03504004370732458,0.8238690072978732
SurvivalTree_T1,raw_SurvivalTree_T1_975.pkl,975,bright_zebra_fppb61yf07,4,,-0.9550400916380298,0.8083264633140973,0.7980634139067905,0.02980478697589747,0.8343669174161015
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_975.pkl,975,bright_zebra_fppb61yf07,7,,-0.9633447880870561,0.8854996793991023,0.8676597958024399,0.029316125910921146,0.9202989832751872
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_932.pkl,932,ivory_napa_b746ltr763,16,,-0.8965333333333333,0.8723134125328739,0.8747078015844778,0.034907038336310564,0.8772096568494119
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_975.pkl,975,bright_zebra_fppb61yf07,7,,-0.9617762788083193,0.8859576806815059,0.8712756277715004,0.03744697574867163,0.9124499103656133
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,7,,-0.9567251461988304,0.766531348669373,0.7668398819509503,0.039179716157990783,0.7786632425792248
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_975.pkl,975,bright_zebra_fppb61yf07,10,,-0.9621993127147767,0.8788128606760099,0.8620213098593555,0.030516243606155378,0.9144918595796165
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_963.pkl,963,dynamic_plane_l31gp0pdgt,13,,-0.8836038052602126,0.7987237436851901,0.7758176356473359,0.03682870111470403,0.8349362058983318
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_968.pkl,968,heroic_guava_zhbshdybvt,13,,-0.8800117924528302,0.8037656903765691,0.7841446850979136,0.03334123726546439,0.837032589460091
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_932.pkl,932,ivory_napa_b746ltr763,16,,-0.9344,0.8822435839303527,0.8885920323242306,0.03339669167917058,0.8765329033562279
SurvivalTree_T1,raw_SurvivalTree_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,7,,-0.9196378041878891,0.8142338030665603,0.7771955899633383,0.03462052242434673,0.8774495530183398
SurvivalTree_T1,raw_SurvivalTree_T1_968.pkl,968,heroic_guava_zhbshdybvt,4,,-0.8985310119695321,0.8573686657368665,0.8426076034415305,0.030461177661486556,0.8766993510744919
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,13,,-0.9700056593095643,0.8223876628556235,0.7905383388522905,0.030448181127443658,0.8734871556484333
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_968.pkl,968,heroic_guava_zhbshdybvt,7,,-0.9570184983677911,0.8749418874941888,0.8603868357026859,0.02897048834450966,0.8951844128803177
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_968.pkl,968,heroic_guava_zhbshdybvt,10,,-0.9602829162132753,0.8504881450488145,0.8327210930539459,0.031052965151958115,0.8737584396485064
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,13,,-0.9688737973967176,0.8362137729327307,0.8121960058857446,0.031560053208615844,0.8784375325880804
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_975.pkl,975,bright_zebra_fppb61yf07,7,,-0.9742268041237113,0.8604928093798663,0.8437845011284205,0.02839082224227335,0.894468109198184
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_968.pkl,968,heroic_guava_zhbshdybvt,16,,-0.9587264150943396,0.8673175267317527,0.8531179443086616,0.02711987730279067,0.8845909437083461
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,10,,-0.9756649688737974,0.819994682265355,0.7928748194615906,0.032809487974151064,0.8639474547563669
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,4,,-0.9584795321637427,0.8089309878213803,0.8028096099737884,0.045769402813449066,0.8277105310393962
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_932.pkl,932,ivory_napa_b746ltr763,16,,-0.9095622119815668,0.8647864333000816,0.8687180067153214,0.037130358801166434,0.8666090221964908
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_968.pkl,968,heroic_guava_zhbshdybvt,13,,-0.9542981501632208,0.8313342631334263,0.804750784346891,0.02698180747232842,0.8615354770936319
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,10,,-0.9824561403508771,0.8074980058495081,0.7799429735307364,0.0327524854466812,0.8523147220117129
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_975.pkl,975,bright_zebra_fppb61yf07,7,,-0.9662084765177549,0.8767060547769534,0.8622455398927199,0.0296673576871289,0.9078603004336062
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_996.pkl,996,magenta_answer_jjlf9n3ywp,4,,-0.9456140350877194,0.8211547135769057,0.809850266309343,0.03472744432068908,0.8493216983435111
SurvivalTree_T0,raw_SurvivalTree_T0_890.pkl,890,silver_stick_fjsqzx723k,7,,-0.9081580297588507,0.7520932745115693,0.7458120449571798,0.04168646181173626,0.7758927615658465
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_890.pkl,890,silver_stick_fjsqzx723k,10,,-0.9209932279909706,0.8087692446205096,0.7975002845365651,0.04010760027803644,0.8215309931888899
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_890.pkl,890,silver_stick_fjsqzx723k,10,,-0.9276552077988712,0.8150715764832989,0.8033513529834074,0.0410488252923431,0.830778525785731
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_932.pkl,932,ivory_napa_b746ltr763,7,,-0.8824884792626728,0.85735014056407,0.8606451578556702,0.03702608056854046,0.857057772552643
SurvivalTree_T1,raw_SurvivalTree_T1_932.pkl,932,ivory_napa_b746ltr763,10,,-0.925979262672811,0.8080620295637979,0.8213961495605742,0.03591124171603337,0.7886330477220127
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_932.pkl,932,ivory_napa_b746ltr763,16,,-0.9741676234213548,0.8667815362292555,0.873284833553397,0.028888783220276253,0.8555629356906487
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_890.pkl,890,silver_stick_fjsqzx723k,10,,-0.9204720369420215,0.8058881786260916,0.796062883556165,0.03888626527681731,0.8203623737503181
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_968.pkl,968,heroic_guava_zhbshdybvt,7,,-0.9404481132075472,0.8576011157601116,0.8420093547975236,0.03622429003705998,0.879571039626611
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_932.pkl,932,ivory_napa_b746ltr763,16,,-0.9638346727898967,0.8816541217012787,0.8861446012729545,0.030954630545787277,0.8761495674825588
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_975.pkl,975,bright_zebra_fppb61yf07,4,,-0.9670675830469645,0.8912246954291472,0.876368231212742,0.03020243089599606,0.9174267541240515
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,13,,-0.9688737973967176,0.8188425064255961,0.7904188562487269,0.032132217287909326,0.8658053156830411
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_932.pkl,932,ivory_napa_b746ltr763,16,,-0.965556831228473,0.8691393851455518,0.8742070438916453,0.03179894461818132,0.8619013566207754
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_890.pkl,890,silver_stick_fjsqzx723k,13,,-0.9497742663656885,0.7898622490321419,0.7792019874686826,0.03957694529936387,0.8220523735486845
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_932.pkl,932,ivory_napa_b746ltr763,16,,-0.9533410138248848,0.8566699918382152,0.8655856614345806,0.0323930731322039,0.8469534343107205
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_968.pkl,968,heroic_guava_zhbshdybvt,7,,-0.9454599056603774,0.8939562993956299,0.878824226888655,0.025537741937068252,0.9161254076586927
SurvivalTree_T0,raw_SurvivalTree_T0_885.pkl,885,magenta_stone_88cyyqsb2w,10,,-0.8819767441860465,0.7658620051794303,0.7565021799054782,0.03667075607428595,0.7861872297743844
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.916860465116279,0.7943026267110618,0.7844741201732837,0.035137703444287044,0.8112152202138952
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_963.pkl,963,dynamic_plane_l31gp0pdgt,13,,-0.9547255234861347,0.8460958964814322,0.8224163116598365,0.03110297324046598,0.8877111251823642
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_890.pkl,890,silver_stick_fjsqzx723k,10,,-0.9475169300225733,0.7809489511119114,0.7660550234163738,0.04417809726211798,0.8158199606238551
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9162790697674419,0.7899556048834628,0.7773607745952822,0.03480791484861031,0.8111801260320403
SurvivalTree_T0,raw_SurvivalTree_T0_828.pkl,828,cool_lobster_46m81y5948,7,,-0.9001203369434416,0.7783518812930578,0.7397076309773356,0.03660578556210155,0.8354366216623142
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_828.pkl,828,cool_lobster_46m81y5948,16,,-0.9330328396651641,0.8918035682741565,0.8758082616955449,0.03344793848795943,0.904897442113913
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_885.pkl,885,magenta_stone_88cyyqsb2w,7,,-0.9203488372093023,0.7990196078431373,0.7826947108284175,0.035450225369023536,0.8336638009462256
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_828.pkl,828,cool_lobster_46m81y5948,16,,-0.9317450096587251,0.8648648648648649,0.8345204261261978,0.04020709673075156,0.9032547883606605
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_828.pkl,828,cool_lobster_46m81y5948,16,,-0.941034897713598,0.8335983041865395,0.8086948132966059,0.03501679867163495,0.8581072774562545
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_932.pkl,932,ivory_napa_b746ltr763,13,,-0.9608294930875576,0.855763126870409,0.8664813335743613,0.03546866025507314,0.83452267597702
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_885.pkl,885,magenta_stone_88cyyqsb2w,13,,-0.9203488372093023,0.7911579726230115,0.7849558119111709,0.03523816235104016,0.8145854659327727
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_890.pkl,890,silver_stick_fjsqzx723k,10,,-0.8990174672489083,0.7606464391824975,0.7501458119456267,0.03962928539947689,0.7781165587332163
SurvivalTree_T1,raw_SurvivalTree_T1_890.pkl,890,silver_stick_fjsqzx723k,7,,-0.9268558951965066,0.7827046007022599,0.7813437753699847,0.04576470529861095,0.7987543139580195
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_890.pkl,890,silver_stick_fjsqzx723k,16,,-0.959061135371179,0.809489511119114,0.7989389419484739,0.04237950322440149,0.8255370662471888
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_828.pkl,828,cool_lobster_46m81y5948,16,,-0.9395770392749244,0.8671612789259848,0.8443357536261487,0.03412561957813543,0.8945574998089959
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_890.pkl,890,silver_stick_fjsqzx723k,16,,-0.9627363737486095,0.807868911497254,0.7977196974727918,0.050255284057722296,0.8234398226360683
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_890.pkl,890,silver_stick_fjsqzx723k,16,,-0.9656113537117904,0.8117403439272531,0.8052123643766691,0.037454321654720645,0.8243987983919784
ComponentwiseGradientBoostingSurvivalAnalysis_T1,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T1_932.pkl,932,ivory_napa_b746ltr763,10,,-0.9237333333333333,0.8524984129863064,0.8565769539283935,0.02835475811406395,0.8492359275346533
SurvivalTree_T0,raw_SurvivalTree_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,4,,-0.9204009433962265,0.7030786350148368,0.6882559879705256,0.03835462825511519,0.7637003647653394
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,16,,-0.9185185185185185,0.8656342729970327,0.863024454461586,0.03732680213917921,0.8764760341240329
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9064748201438849,0.771087680355161,0.7505925113338128,0.03712341040807249,0.8159501010016473
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,10,,-0.914756025867137,0.8423590504451038,0.8413602517601312,0.03693512169984838,0.8555810972185817
RandomSurvivalForest_T1,raw_RandomSurvivalForest_T1_890.pkl,890,silver_stick_fjsqzx723k,16,,-0.9623362445414847,0.800081029981093,0.7965621003552263,0.03928287818610489,0.816647151978439
SurvivalTree_T0,raw_SurvivalTree_T0_826.pkl,826,happy_boniato_krk2p9dnjr,7,,-0.8590856481481481,0.7584076551467855,0.7666769671357827,0.03693752909692807,0.7499570525025866
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,13,,-0.9369103773584906,0.8345697329376854,0.8352513448171863,0.035021503724646894,0.8404134300169701
CoxPHSurvivalAnalysis_T0,raw_CoxPHSurvivalAnalysis_T0_826.pkl,826,happy_boniato_krk2p9dnjr,16,,-0.8952819332566168,0.8311965811965812,0.8235297523905954,0.033015534846701305,0.842215106400524
GradientBoostingSurvivalAnalysis_T0,raw_GradientBoostingSurvivalAnalysis_T0_828.pkl,828,cool_lobster_46m81y5948,13,,-0.9311010946555055,0.8536477654124713,0.8247247325958712,0.03550623653697185,0.894344907227739
CoxnetSurvivalAnalysis_T0,raw_CoxnetSurvivalAnalysis_T0_826.pkl,826,happy_boniato_krk2p9dnjr,16,,-0.9021864211737629,0.8365849126718692,0.8290082248556272,0.03273989426959061,0.8471442487162799
ExtraSurvivalTrees_T0,raw_ExtraSurvivalTrees_T0_826.pkl,826,happy_boniato_krk2p9dnjr,16,,-0.8845500848896435,0.8342623560014865,0.8310257553190356,0.03372468792798025,0.8446325184310918
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_825.pkl,825,quirky_lime_0b5fk1tt3y,13,,-0.9257075471698113,0.8136127596439169,0.8137096659127468,0.036133944234815814,0.8312713726030061
ComponentwiseGradientBoostingSurvivalAnalysis_T0,raw_ComponentwiseGradientBoostingSurvivalAnalysis_T0_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.8594355285002767,0.8091934887162412,0.7941665234987676,0.03562426022432124,0.8361397117798214
SurvivalTree_T1,raw_SurvivalTree_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.8819767441860465,0.8106270810210877,0.7877825372538395,0.031015492670691078,0.8558440639308837
CoxPHSurvivalAnalysis_T1,raw_CoxPHSurvivalAnalysis_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9337209302325581,0.8377728449870514,0.8224925111483175,0.034635281722087234,0.8643381803198041
RandomSurvivalForest_T0,raw_RandomSurvivalForest_T0_826.pkl,826,happy_boniato_krk2p9dnjr,10,,-0.8721064814814815,0.8534931252322556,0.8511647677916623,0.033762474307745156,0.8574425938437967
GradientBoostingSurvivalAnalysis_T1,raw_GradientBoostingSurvivalAnalysis_T1_890.pkl,890,silver_stick_fjsqzx723k,16,,-0.95993413830955,0.8075087782479518,0.802535199528671,0.04753404975518432,0.820622184258645
CoxnetSurvivalAnalysis_T1,raw_CoxnetSurvivalAnalysis_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9419035846724351,0.8597854236034036,0.8411821082459868,0.036570474954413235,0.8928198083652832
ExtraSurvivalTrees_T1,raw_ExtraSurvivalTrees_T1_885.pkl,885,magenta_stone_88cyyqsb2w,16,,-0.9335664335664335,0.8612652608213096,0.8430840053231787,0.030327436557547823,0.8954950722978919
