model,model_path,random_state,parent_run_id,n_features_in,feature_names_in,best_performance_tuning,concordance_index_censored,concordance_index_ipcw,integrated_brier_score,mean_cumulative_dynamic_auc
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_616.pkl,616,3a2da5b2-01ce-4b8e-81a3-9070956e92ad,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.829658262321005,0.8012036594043694,0.033349914023343225,0.8778220561989825
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_604.pkl,604,ca2a471f-dcf9-4815-b783-e5ce447d9ac9,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8436834634492548,0.8276499560889145,0.03490553521368533,0.882609154410259
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_603.pkl,603,15e422f0-ff43-47de-bb73-d9faa9f37421,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8469999063933352,0.8312319707038606,0.03076548847984011,0.8913860139808424
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_597.pkl,597,bbc72c5a-e049-44f5-a179-b6fde7f736ae,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.889877692588536,0.8864381980939176,0.02958871682068091,0.9088534943256797
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_592.pkl,592,cd500330-02b1-4f6e-94f5-fda997fc4764,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8230578966654453,0.8335467244771394,0.032359889511200335,0.8097311702304658
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_586.pkl,586,f942e4cf-d705-4e2f-89a5-03f324d95236,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7567874330336875,0.7347447456106412,0.03288359609717374,0.7985069078904937
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_574.pkl,574,f37ab86d-9c48-493b-8e01-267ccfd93371,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8186560565870911,0.8273845061944354,0.0361165560597598,0.8275820631807438
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_558.pkl,558,609f95aa-a4ec-445c-9bb4-86ab9eca5bbf,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7935445142223864,0.7876742475120272,0.0379243053362506,0.8161912303570258
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_554.pkl,554,5a6e5fe1-c155-4927-8d93-1b0b0536d27d,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.7432357301704967,0.7127506145546685,0.034017713733862816,0.792805338259037
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_551.pkl,551,66dfa5a7-e48c-48da-8002-8e25c69f1fa7,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8027305282005371,0.8015125715739773,0.03365901722259328,0.8102012004072812
CoxPHSurvivalAnalysis_grant_finetune_T1,larcher_CoxPHSurvivalAnalysis_grant_finetune_T1_539.pkl,539,6a88b33d-ee47-40ad-adb4-4bd0ba643112,4,['age_binary' 'pT_binary' 'pN_1_0' 'grade_binary'],,0.8368477008948347,0.8298763656000193,0.032257366590688265,0.8546341055280091
